asset_id,original_file,brand_detected,category,visual_role,source_type,source_url,rights_status,commercial_use_allowed,derivative_allowed,needs_masking,masking_targets,risk_level,approved_for_generation,notes
asset_000691,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\02_interior_seating\03_lotteria_02_interior_seating_035.jpeg,롯데리아,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000692,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\02_interior_seating\03_lotteria_02_interior_seating_036.jpeg,롯데리아,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000693,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\02_interior_seating\03_lotteria_02_interior_seating_037.jpg,롯데리아,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000694,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\02_interior_seating\03_lotteria_02_interior_seating_038.jpg,롯데리아,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000695,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\02_interior_seating\03_lotteria_02_interior_seating_039.jpg,롯데리아,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000696,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\02_interior_seating\03_lotteria_02_interior_seating_040.jpg,롯데리아,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000697,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\02_interior_seating\03_lotteria_02_interior_seating_041.jpg,롯데리아,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000698,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\02_interior_seating\03_lotteria_02_interior_seating_042.jpg,롯데리아,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000699,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\02_interior_seating\03_lotteria_02_interior_seating_043.jpg,롯데리아,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000700,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\02_interior_seating\03_lotteria_02_interior_seating_044.jpg,롯데리아,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000701,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\02_interior_seating\03_lotteria_02_interior_seating_045.jpg,롯데리아,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000702,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\02_interior_seating\03_lotteria_02_interior_seating_046.jpg,롯데리아,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000703,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\02_interior_seating\03_lotteria_02_interior_seating_047.jpg,롯데리아,interior,evidence,self_shot,,owned,True,True,False,,low,False,
asset_000704,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_001.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000705,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_002.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000706,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_003.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000707,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_004.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000708,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_005.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000709,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_006.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000710,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_007.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000711,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_008.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000712,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_009.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000713,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_010.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000714,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_011.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000715,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_012.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000716,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_013.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000717,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_014.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000718,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_015.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000719,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_016.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000720,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_017.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000721,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_018.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000722,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_019.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000723,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_020.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000724,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_021.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000725,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_022.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000726,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_023.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000727,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_024.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000728,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_025.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000729,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_026.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000730,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_027.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000731,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_028.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000732,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_029.jpeg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000733,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_030.jpeg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000734,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_031.jpeg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000735,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_032.jpeg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000736,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_033.jpeg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000737,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_034.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000738,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_035.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000739,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_036.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000740,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\03_counter_kiosk_order\03_lotteria_03_counter_kiosk_order_037.jpg,롯데리아,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000741,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\05_food_drink_menu\03_lotteria_05_food_drink_menu_001.jpg,롯데리아,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_000742,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\05_food_drink_menu\03_lotteria_05_food_drink_menu_002.jpg,롯데리아,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_000743,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\05_food_drink_menu\03_lotteria_05_food_drink_menu_003.jpg,롯데리아,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_000744,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\05_food_drink_menu\03_lotteria_05_food_drink_menu_004.jpg,롯데리아,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_000745,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\03_lotteria\05_food_drink_menu\03_lotteria_05_food_drink_menu_005.jpg,롯데리아,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
